FIPS,State,Carrier,Challenge?
120330038002001,FL,Frontier,N
120330038002002,FL,Frontier,N
120330038002003,FL,Frontier,N
120330038002004,FL,Frontier,N
120330038002005,FL,Frontier,N
120330038002006,FL,Frontier,N
120330038002007,FL,Frontier,N
120330038002008,FL,Frontier,N
120330038002009,FL,Frontier,N
120330038002010,FL,Frontier,N
120330038002011,FL,Frontier,N
120330038002012,FL,Frontier,N
120330038002013,FL,Frontier,N
120330038002014,FL,Frontier,N
120330038002015,FL,Frontier,N
120330038002016,FL,Frontier,N
120330038002017,FL,Frontier,N
120330038002018,FL,Frontier,N
120330038002020,FL,Frontier,N
120330038002036,FL,Frontier,N
120330038002053,FL,Frontier,N
120330038002379,FL,Frontier,N
120330039001067,FL,Frontier,N
120330039001068,FL,Frontier,N
120330039001075,FL,Frontier,N
120330039001078,FL,Frontier,N
120330039001079,FL,Frontier,N
120330039001083,FL,Frontier,N
120330039001084,FL,Frontier,N
120330039001085,FL,Frontier,N
120330039001086,FL,Frontier,N
120330039001087,FL,Frontier,N
120330039001088,FL,Frontier,N
120330039001089,FL,Frontier,N
120330039001090,FL,Frontier,N
120330039001091,FL,Frontier,N
120330039001092,FL,Frontier,N
120330039001096,FL,Frontier,N
120330039001097,FL,Frontier,N
120330039001098,FL,Frontier,N
120330039001099,FL,Frontier,N
120330039001100,FL,Frontier,N
120330039001101,FL,Frontier,N
120330039001102,FL,Frontier,N
120330039001103,FL,Frontier,N
120330039001104,FL,Frontier,N
120330039001105,FL,Frontier,N
120330039001106,FL,Frontier,N
120330039001107,FL,Frontier,N
120330039001108,FL,Frontier,N
120330039001109,FL,Frontier,N
120330039001110,FL,Frontier,N
120330039001111,FL,Frontier,N
120330039001112,FL,Frontier,N
120330039001113,FL,Frontier,N
120330039001114,FL,Frontier,N
120330039001115,FL,Frontier,N
120330039001116,FL,Frontier,N
120330039001117,FL,Frontier,N
120330039001118,FL,Frontier,N
120330039001119,FL,Frontier,N
120330039001120,FL,Frontier,N
120330039001121,FL,Frontier,N
120330039001122,FL,Frontier,N
120330039001123,FL,Frontier,N
120330039001124,FL,Frontier,N
120330039001125,FL,Frontier,N
120330039001126,FL,Frontier,N
120330039001134,FL,Frontier,N
120330039001174,FL,Frontier,N
120330039001176,FL,Frontier,N
120330039001177,FL,Frontier,N
120330039001178,FL,Frontier,N
120330039001179,FL,Frontier,N
120330039001188,FL,Frontier,N
120330039001189,FL,Frontier,N
120330039001194,FL,Frontier,N
120330039001195,FL,Frontier,N
120330039001198,FL,Frontier,N
120330039001199,FL,Frontier,N
120330039001200,FL,Frontier,N
120330039001202,FL,Frontier,N
120330039001205,FL,Frontier,N
120330039001209,FL,Frontier,N
120330039001210,FL,Frontier,N
120330039001412,FL,Frontier,N
120330039001413,FL,Frontier,N
120330039002049,FL,Frontier,N
120330039002055,FL,Frontier,N
120330039002056,FL,Frontier,N
120330039002058,FL,Frontier,N
120330039002059,FL,Frontier,N
120330039002061,FL,Frontier,N
120330039002062,FL,Frontier,N
120330039002066,FL,Frontier,N
120330039002070,FL,Frontier,N
120330039002072,FL,Frontier,N
120330039002073,FL,Frontier,N
120330039002074,FL,Frontier,N
120330039002076,FL,Frontier,N
120330039002079,FL,Frontier,N
120330039002080,FL,Frontier,N
120330039002081,FL,Frontier,N
120330039002082,FL,Frontier,N
120330039002084,FL,Frontier,N
120330039002085,FL,Frontier,N
120330039002086,FL,Frontier,N
120330039002088,FL,Frontier,N
120330039002089,FL,Frontier,N
120330039002090,FL,Frontier,N
120330039002091,FL,Frontier,N
120330039002093,FL,Frontier,N
120330039002094,FL,Frontier,N
120330039002095,FL,Frontier,N
120330039002096,FL,Frontier,N
120330039002158,FL,Frontier,N
120330039002159,FL,Frontier,N
120330039002160,FL,Frontier,N
120330039002161,FL,Frontier,N
120330039002162,FL,Frontier,N
120330039002163,FL,Frontier,N
120330039002170,FL,Frontier,N
120330039002171,FL,Frontier,N
120330039002172,FL,Frontier,N
120330039002173,FL,Frontier,N
120330039002174,FL,Frontier,N
120330039002175,FL,Frontier,N
120330039002206,FL,Frontier,N
120330039002222,FL,Frontier,N
120330039002229,FL,Frontier,N
120330039002231,FL,Frontier,N
120330039002232,FL,Frontier,N
120330039002234,FL,Frontier,N
120330039002236,FL,Frontier,N
120330039002237,FL,Frontier,N
120330039002238,FL,Frontier,N
120330039002239,FL,Frontier,N
120330039002240,FL,Frontier,N
120330039002241,FL,Frontier,N
120330039002242,FL,Frontier,N
120330039002243,FL,Frontier,N
120330039002244,FL,Frontier,N
120330039002245,FL,Frontier,N
120330039002259,FL,Frontier,N
120330039002263,FL,Frontier,N
120330039003082,FL,Frontier,N
120330039003083,FL,Frontier,N
120330039003158,FL,Frontier,N
120330039003179,FL,Frontier,N
120330039003180,FL,Frontier,N
120330039003181,FL,Frontier,N
160179505002038,ID,Frontier,N
160179505002046,ID,Frontier,N
160179505002059,ID,Frontier,N
160179505002069,ID,Frontier,N
160179505002070,ID,Frontier,N
160179505002071,ID,Frontier,N
160179505002072,ID,Frontier,N
160179505002073,ID,Frontier,N
160179505002074,ID,Frontier,N
160179505002076,ID,Frontier,N
160179505002077,ID,Frontier,N
160179505002079,ID,Frontier,N
160179505002080,ID,Frontier,N
160179505002083,ID,Frontier,N
160179505002084,ID,Frontier,N
160179505002085,ID,Frontier,N
160179505002086,ID,Frontier,N
160179505002087,ID,Frontier,N
160179505002099,ID,Frontier,N
160179505002102,ID,Frontier,N
160179505002104,ID,Frontier,N
160179505002106,ID,Frontier,N
160179505002146,ID,Frontier,N
160179505002155,ID,Frontier,N
160179507001050,ID,Frontier,N
170338805001032,IL,Frontier,N
170338805001033,IL,Frontier,N
170338805001034,IL,Frontier,N
170338805002008,IL,Frontier,N
170338805003091,IL,Frontier,N
170679540003015,IL,Frontier,N
170679540003016,IL,Frontier,N
170679540003025,IL,Frontier,N
170679540003026,IL,Frontier,N
170679540003088,IL,Frontier,N
170679540003089,IL,Frontier,N
170679540003118,IL,Frontier,N
170679540003121,IL,Frontier,N
170679540003122,IL,Frontier,N
170679540003123,IL,Frontier,N
170679540003124,IL,Frontier,N
170679540003126,IL,Frontier,N
170679540003129,IL,Frontier,N
170679540003132,IL,Frontier,N
170679540003134,IL,Frontier,N
170679540003135,IL,Frontier,N
170679540003136,IL,Frontier,N
170679540003137,IL,Frontier,N
170679540003138,IL,Frontier,N
170679540003139,IL,Frontier,N
170679540003140,IL,Frontier,N
170679540003141,IL,Frontier,N
170679540003142,IL,Frontier,N
170679540003143,IL,Frontier,N
170679540003144,IL,Frontier,N
170679540003145,IL,Frontier,N
170679540003146,IL,Frontier,N
170679540003147,IL,Frontier,N
170679540003148,IL,Frontier,N
170679540003149,IL,Frontier,N
170679540003150,IL,Frontier,N
170679540003151,IL,Frontier,N
170679540003152,IL,Frontier,N
170679540003153,IL,Frontier,N
170679540003154,IL,Frontier,N
170679540003155,IL,Frontier,N
170679540003156,IL,Frontier,N
170679540003157,IL,Frontier,N
170679540003158,IL,Frontier,N
170679540003159,IL,Frontier,N
170679540003160,IL,Frontier,N
170679540003161,IL,Frontier,N
170679540003162,IL,Frontier,N
170679540003163,IL,Frontier,N
170679540003166,IL,Frontier,N
170679540003172,IL,Frontier,N
170679540003178,IL,Frontier,N
170679542003003,IL,Frontier,N
170679543003030,IL,Frontier,N
170679543003041,IL,Frontier,N
170679543003043,IL,Frontier,N
170679543003082,IL,Frontier,N
170679543005005,IL,Frontier,N
170679543005020,IL,Frontier,N
170679543005021,IL,Frontier,N
170679543005022,IL,Frontier,N
170719734002089,IL,Frontier,N
170719734002092,IL,Frontier,N
170879778002033,IL,Frontier,N
170879778002034,IL,Frontier,N
170879778002079,IL,Frontier,N
170879778002080,IL,Frontier,N
170879778002081,IL,Frontier,N
170879778002082,IL,Frontier,N
170879778002083,IL,Frontier,N
170879778002084,IL,Frontier,N
170879778002085,IL,Frontier,N
170879778002089,IL,Frontier,N
170879778002090,IL,Frontier,N
170879778002091,IL,Frontier,N
170879778002092,IL,Frontier,N
170879778002093,IL,Frontier,N
170879778002094,IL,Frontier,N
170879778002095,IL,Frontier,N
170879778002102,IL,Frontier,N
170879778002134,IL,Frontier,N
170879778002137,IL,Frontier,N
170879778002138,IL,Frontier,N
170879778002139,IL,Frontier,N
170879778002140,IL,Frontier,N
170879778002141,IL,Frontier,N
170879778002142,IL,Frontier,N
170879778002143,IL,Frontier,N
170879778002147,IL,Frontier,N
171090101002027,IL,Frontier,N
171090101003031,IL,Frontier,N
171090101003034,IL,Frontier,N
171090101003044,IL,Frontier,N
171090101003046,IL,Frontier,N
171090101003047,IL,Frontier,N
171090101003048,IL,Frontier,N
171090101004036,IL,Frontier,N
171090101005004,IL,Frontier,N
171090101005006,IL,Frontier,N
171090101005008,IL,Frontier,N
171090101005030,IL,Frontier,N
171090101005035,IL,Frontier,N
171090101005037,IL,Frontier,N
171090101005043,IL,Frontier,N
171310402005047,IL,Frontier,N
171310402005063,IL,Frontier,N
171659562004121,IL,Frontier,N
171659562004122,IL,Frontier,N
171659562004123,IL,Frontier,N
171659562004124,IL,Frontier,N
171659562004125,IL,Frontier,N
171659562004126,IL,Frontier,N
171659562004129,IL,Frontier,N
171659562004131,IL,Frontier,N
171659562004132,IL,Frontier,N
171659562004133,IL,Frontier,N
171659562004134,IL,Frontier,N
171659562004135,IL,Frontier,N
171659562004136,IL,Frontier,N
171659562004137,IL,Frontier,N
171659562004138,IL,Frontier,N
171659562004145,IL,Frontier,N
171659562004146,IL,Frontier,N
171859572005012,IL,Frontier,N
171859572005013,IL,Frontier,N
171859572005014,IL,Frontier,N
171990208004093,IL,Frontier,N
171990208004094,IL,Frontier,N
171990208004095,IL,Frontier,N
171990208004096,IL,Frontier,N
171990208004098,IL,Frontier,N
171990208004103,IL,Frontier,N
171990208004104,IL,Frontier,N
171990208004105,IL,Frontier,N
171990208004106,IL,Frontier,N
171990208004107,IL,Frontier,N
171990208004108,IL,Frontier,N
171990208004109,IL,Frontier,N
171990208004110,IL,Frontier,N
171990208004114,IL,Frontier,N
171990208004116,IL,Frontier,N
171990208004123,IL,Frontier,N
180210406001092,IN,Frontier,N
180210406004010,IN,Frontier,N
180210406004011,IN,Frontier,N
180210406004012,IN,Frontier,N
180210406004013,IN,Frontier,N
180210406004023,IN,Frontier,N
180210406004024,IN,Frontier,N
180210406004025,IN,Frontier,N
180210406004026,IN,Frontier,N
180210406004027,IN,Frontier,N
180319691002009,IN,Frontier,N
180319691002013,IN,Frontier,N
180319691002015,IN,Frontier,N
180319691002059,IN,Frontier,N
180319691002072,IN,Frontier,N
180610602001028,IN,Frontier,N
180610603002019,IN,Frontier,N
180610603003015,IN,Frontier,N
180610603003016,IN,Frontier,N
180610606004020,IN,Frontier,N
180610606005002,IN,Frontier,N
180610606005003,IN,Frontier,N
180610606005005,IN,Frontier,N
180610606005013,IN,Frontier,N
180610606005014,IN,Frontier,N
180610606005015,IN,Frontier,N
180610606005052,IN,Frontier,N
180610606005053,IN,Frontier,N
180610606005054,IN,Frontier,N
180610606005055,IN,Frontier,N
180610606005056,IN,Frontier,N
180610606005057,IN,Frontier,N
180610606005059,IN,Frontier,N
180610606005061,IN,Frontier,N
180610606005062,IN,Frontier,N
180610606005063,IN,Frontier,N
180610606005065,IN,Frontier,N
180610606005066,IN,Frontier,N
180610606005099,IN,Frontier,N
180610606005100,IN,Frontier,N
180610606005101,IN,Frontier,N
180610606005112,IN,Frontier,N
180610606005113,IN,Frontier,N
180719680001039,IN,Frontier,N
180719680001042,IN,Frontier,N
180719680001045,IN,Frontier,N
180719680001046,IN,Frontier,N
180719680001047,IN,Frontier,N
180719680001048,IN,Frontier,N
180719680001049,IN,Frontier,N
180719680001071,IN,Frontier,N
180719680001073,IN,Frontier,N
180719680002031,IN,Frontier,N
180719680002039,IN,Frontier,N
180719680002041,IN,Frontier,N
180719680002042,IN,Frontier,N
180719680002044,IN,Frontier,N
180719680002046,IN,Frontier,N
180719680002052,IN,Frontier,N
180719680002054,IN,Frontier,N
180719680002055,IN,Frontier,N
180719680002057,IN,Frontier,N
180719680002058,IN,Frontier,N
180719680002065,IN,Frontier,N
180719680002066,IN,Frontier,N
180719680002067,IN,Frontier,N
180719680002069,IN,Frontier,N
180719680002070,IN,Frontier,N
180719680002071,IN,Frontier,N
180719680002072,IN,Frontier,N
180719680002078,IN,Frontier,N
180719680002081,IN,Frontier,N
180719680002082,IN,Frontier,N
180719680002083,IN,Frontier,N
180719680002084,IN,Frontier,N
180719680002085,IN,Frontier,N
180719680002086,IN,Frontier,N
180719680002087,IN,Frontier,N
180719680002090,IN,Frontier,N
180719680002091,IN,Frontier,N
180719680002092,IN,Frontier,N
180719680002094,IN,Frontier,N
180719680002096,IN,Frontier,N
180719680002098,IN,Frontier,N
180719680002102,IN,Frontier,N
180719680002103,IN,Frontier,N
180719680002104,IN,Frontier,N
180719680002105,IN,Frontier,N
180719680002106,IN,Frontier,N
180719680003000,IN,Frontier,N
180719680003002,IN,Frontier,N
180719680003011,IN,Frontier,N
180719680003012,IN,Frontier,N
180719680004058,IN,Frontier,N
180719680004059,IN,Frontier,N
180719680004061,IN,Frontier,N
180779660001070,IN,Frontier,N
180779660001072,IN,Frontier,N
180779660001074,IN,Frontier,N
180779660001132,IN,Frontier,N
180779660001136,IN,Frontier,N
180779660001137,IN,Frontier,N
180779660001138,IN,Frontier,N
180779660001140,IN,Frontier,N
180779660001143,IN,Frontier,N
180779660001144,IN,Frontier,N
180779660001145,IN,Frontier,N
180779660001146,IN,Frontier,N
180779660001147,IN,Frontier,N
180779660001148,IN,Frontier,N
180779660001149,IN,Frontier,N
180779660001150,IN,Frontier,N
180779660001151,IN,Frontier,N
180779660001152,IN,Frontier,N
180779660001158,IN,Frontier,N
180779660001159,IN,Frontier,N
180779660001160,IN,Frontier,N
180779660001161,IN,Frontier,N
180779660001162,IN,Frontier,N
180779660001163,IN,Frontier,N
180779660001164,IN,Frontier,N
180779660001165,IN,Frontier,N
180779660001166,IN,Frontier,N
180779660001167,IN,Frontier,N
180779660001168,IN,Frontier,N
180779660001169,IN,Frontier,N
180779660001170,IN,Frontier,N
180779660001171,IN,Frontier,N
180779660001172,IN,Frontier,N
180779660001178,IN,Frontier,N
180779660001183,IN,Frontier,N
180779660002000,IN,Frontier,N
180779660002001,IN,Frontier,N
180779660002004,IN,Frontier,N
180779660002005,IN,Frontier,N
180779660002007,IN,Frontier,N
180779660002023,IN,Frontier,N
180779660002032,IN,Frontier,N
180779660002033,IN,Frontier,N
180779660002059,IN,Frontier,N
180779661001175,IN,Frontier,N
180779661001178,IN,Frontier,N
180779661001179,IN,Frontier,N
180779661001185,IN,Frontier,N
180779661001186,IN,Frontier,N
180779661001187,IN,Frontier,N
180779661003042,IN,Frontier,N
180779661003043,IN,Frontier,N
180779661003047,IN,Frontier,N
180779661003048,IN,Frontier,N
180779661003049,IN,Frontier,N
180779661003050,IN,Frontier,N
180779661003051,IN,Frontier,N
180779661003052,IN,Frontier,N
180779661003106,IN,Frontier,N
180779661003108,IN,Frontier,N
181019503002018,IN,Frontier,N
181530501002000,IN,Frontier,N
181530501002001,IN,Frontier,N
181530501002002,IN,Frontier,N
181530501002004,IN,Frontier,N
181530501002006,IN,Frontier,N
181530501002007,IN,Frontier,N
181530501002008,IN,Frontier,N
181530501002009,IN,Frontier,N
181530501002015,IN,Frontier,N
181530501002016,IN,Frontier,N
181530501002017,IN,Frontier,N
181530501002040,IN,Frontier,N
181530501002041,IN,Frontier,N
181530501002043,IN,Frontier,N
181530501002044,IN,Frontier,N
181530501002045,IN,Frontier,N
181530501002051,IN,Frontier,N
181530501002052,IN,Frontier,N
181530501002053,IN,Frontier,N
181530501002054,IN,Frontier,N
181530501002055,IN,Frontier,N
181530501002056,IN,Frontier,N
181530501002059,IN,Frontier,N
181530501002090,IN,Frontier,N
181530501002091,IN,Frontier,N
181530501002092,IN,Frontier,N
181530501002093,IN,Frontier,N
181530501002149,IN,Frontier,N
181670107023030,IN,Frontier,N
181670107023031,IN,Frontier,N
181670107023072,IN,Frontier,N
181670107023076,IN,Frontier,N
181670107023078,IN,Frontier,N
181670107023079,IN,Frontier,N
181670107023080,IN,Frontier,N
181670107023081,IN,Frontier,N
181670107023082,IN,Frontier,N
181670107023083,IN,Frontier,N
181670107023088,IN,Frontier,N
181670107023089,IN,Frontier,N
181670107023090,IN,Frontier,N
181670107023091,IN,Frontier,N
181670107023092,IN,Frontier,N
181670107023093,IN,Frontier,N
181670107023094,IN,Frontier,N
181670107023097,IN,Frontier,N
181670107023099,IN,Frontier,N
181670107023102,IN,Frontier,N
181670107023103,IN,Frontier,N
181670107023104,IN,Frontier,N
181670107023105,IN,Frontier,N
181670107023106,IN,Frontier,N
181670107023107,IN,Frontier,N
181670107023110,IN,Frontier,N
181670107023111,IN,Frontier,N
181670107023112,IN,Frontier,N
181670107023115,IN,Frontier,N
181670107023119,IN,Frontier,N
190339510002081,IA,Frontier,N
190339510002085,IA,Frontier,N
190339510002148,IA,Frontier,N
190339510003076,IA,Frontier,N
261270103003069,MI,Frontier,N
261270103003082,MI,Frontier,N
261270103003083,MI,Frontier,N
261270103003084,MI,Frontier,N
261270103003085,MI,Frontier,N
261270103003098,MI,Frontier,N
261270103003100,MI,Frontier,N
261270103003103,MI,Frontier,N
261270109001008,MI,Frontier,N
261270109001010,MI,Frontier,N
261270109001040,MI,Frontier,N
261270109001041,MI,Frontier,N
261270109001042,MI,Frontier,N
261270110001029,MI,Frontier,N
261270110001031,MI,Frontier,N
261270110001032,MI,Frontier,N
261270110001034,MI,Frontier,N
261270110001043,MI,Frontier,N
261270110001044,MI,Frontier,N
261270110002052,MI,Frontier,N
261490413003000,MI,Frontier,N
261490413003119,MI,Frontier,N
261490413003120,MI,Frontier,N
261490413003121,MI,Frontier,N
261490413003122,MI,Frontier,N
261490413003123,MI,Frontier,N
261490413003132,MI,Frontier,N
261490413007047,MI,Frontier,N
261490413007051,MI,Frontier,N
261490413007052,MI,Frontier,N
261490413007053,MI,Frontier,N
261490415002000,MI,Frontier,N
261490415002002,MI,Frontier,N
261490415002005,MI,Frontier,N
261490415002007,MI,Frontier,N
261490416001018,MI,Frontier,N
261490416001019,MI,Frontier,N
261490416001020,MI,Frontier,N
261490416001038,MI,Frontier,N
261490416001041,MI,Frontier,N
261490416003008,MI,Frontier,N
261490416003009,MI,Frontier,N
261490416003010,MI,Frontier,N
261490416003011,MI,Frontier,N
261490416003013,MI,Frontier,N
261490416003015,MI,Frontier,N
261490416003021,MI,Frontier,N
261490416003023,MI,Frontier,N
261490416003103,MI,Frontier,N
270017701001256,MN,Frontier,N
270017701001271,MN,Frontier,N
270017701001279,MN,Frontier,N
270017704001005,MN,Frontier,N
270017704002012,MN,Frontier,N
270017704002132,MN,Frontier,N
270017704002140,MN,Frontier,N
270017905011069,MN,Frontier,N
270170706001098,MN,Frontier,N
270170706003005,MN,Frontier,N
270170706003076,MN,Frontier,N
270170706003077,MN,Frontier,N
270170706003097,MN,Frontier,N
270170706003098,MN,Frontier,N
270170706004120,MN,Frontier,N
270170706004121,MN,Frontier,N
270753701001430,MN,Frontier,N
270753701005000,MN,Frontier,N
270753701005001,MN,Frontier,N
270753701005002,MN,Frontier,N
270753701005003,MN,Frontier,N
270753701005004,MN,Frontier,N
270753701005019,MN,Frontier,N
270753701005031,MN,Frontier,N
271370112001005,MN,Frontier,N
271370139001007,MN,Frontier,N
271370139001008,MN,Frontier,N
271370139001010,MN,Frontier,N
271370139001012,MN,Frontier,N
271370139001013,MN,Frontier,N
271370139001045,MN,Frontier,N
271370139001046,MN,Frontier,N
271370139001061,MN,Frontier,N
271370139001066,MN,Frontier,N
271370139002015,MN,Frontier,N
271370139002135,MN,Frontier,N
271370139002137,MN,Frontier,N
271370139002145,MN,Frontier,N
271370139002149,MN,Frontier,N
271370139002150,MN,Frontier,N
271370139002156,MN,Frontier,N
271370152003035,MN,Frontier,N
